case_name,task_source,chain,fork_block_number,target_contract_address,evm_version,case_id,incident_date,incident_name,mechanism_raw,incident_contract_path,incident_chain,source_url,source_status,source_snapshot_sha256,incident_record_sha256,incident_reference_urls,incident_tx_hashes,incident_loss_text,match_method,incident_metadata_present,benchmark_fork_anchor_present,deployment_block,prediction_cutoff_block,incident_block_or_time,source_availability_time,runtime_bytecode_hash_at_cutoff,outcome_adjudication_id,temporal_certification,admissibility_reason_codes,exact_identity_key,exact_identity_group,runtime_code_group,metadata_stripped_code_group,proxy_type,implementation_at_cutoff,proxy_lineage_status
laeeb,defihacklabs,bsc,33053187,0xa2b8a15a07385ea933088c6bcbb38b84c1051a58,shanghai,ca2-99439e8d086734a4e7a2,2023-10-30,LaEeb,Lack Slippage Protection,src/test/2023-10/LaEeb_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,5d8182089bda62f6d5bf44380c6d651479cecf5301f21a488a6128e18fef824e,"[""https://x.com/MetaSec_xyz/status/1718964562165420076""]",[],~1.8 WBNB,exact_contract_basename,True,True,,,2023-10-30,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0xa2b8a15a07385ea933088c6bcbb38b84c1051a58,0d900ab8a6fdadb14480,,,,,not_resolved_requires_archive_rpc
ais,defihacklabs,bsc,33916687,0x6844ef18012a383c14e9a76a93602616ee9d6132,shanghai,ca2-c5f49d371d24304e62b2,2023-11-29,AIS,Insufficient validation,src/test/2023-11/AIS_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,201fb0e192b801dcf1d6a5bd5cb66779a4a53d0312239f571733153ff40c12c6,"[""https://twitter.com/Phalcon_xyz/status/1729861048004391306""]",[],~$61k,exact_contract_basename,True,True,,,2023-11-29,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x6844ef18012a383c14e9a76a93602616ee9d6132,0898c152aca33900de9f,,,,,not_resolved_requires_archive_rpc
hct,defihacklabs,bsc,31528197,0x0fdfcfc398ccc90124a0a41d920d6e2d0bd8ccf5,shanghai,ca2-573d346bb7ac970e759a,2023-09-07,HCT,Price Manipulation,src/test/2023-09/HCT_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,9f533b702a0b779e816436d168cac8002a4e871939e3c2589b2e6b0e106533dc,"[""https://twitter.com/leovctech/status/1699775506785198499""]",[],~$30.5BNB,exact_contract_basename,True,True,,,2023-09-07,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x0fdfcfc398ccc90124a0a41d920d6e2d0bd8ccf5,dd71f780d77c852a1447,,,,,not_resolved_requires_archive_rpc
lqdx_alert,defihacklabs,ethereum,19165893,0x364f17a23ae4350319b7491224d10df5796190bc,shanghai,ca2-dcbeec1a974442a079de,2024-01-10,LQDX,Unauthorized TransferFrom,src/test/2024-01/LQDX_alert_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,d30061a939fbd172dd528982a413b74d964553eaf8a2aa841dbf758a368fee8e,"[""https://twitter.com/SlowMist_Team/status/1744972012865671452""]",[],unknown,exact_contract_basename,True,True,,,2024-01-10,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x364f17a23ae4350319b7491224d10df5796190bc,9c1faeb65fe07d0824af,,,,,not_resolved_requires_archive_rpc
bmizapper,defihacklabs,ethereum,19029289,0x4622aff8e521a444c9301da0efd05f6b482221b8,shanghai,ca2-5a019aa2bc528c73de90,2024-01-17,BmiZapper,Arbitrary external call vulnerability,src/test/2024-01/Bmizapper_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,3639359f34a51931ad664ca625decddd72117909a07861077bb648ff94277c3c,"[""https://x.com/0xmstore/status/1747756898172952725""]",[],~114K,exact_contract_basename,True,True,,,2024-01-17,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x4622aff8e521a444c9301da0efd05f6b482221b8,a197d2b28a4be2146922,,,,,not_resolved_requires_archive_rpc
mic,defihacklabs,bsc,34905161,0xb38c2d2d6a168d41aa8eb4cead47e01badbdcf57,shanghai,ca2-a17aa054e6a4e68a65d6,2024-01-02,MIC,Business Logic Flaw,src/test/2024-01/MIC_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,949c8d012eb705b561f67c12fe8ae383cc1da5479537f8f136bc7ad1b38971ff,"[""https://x.com/MetaSec_xyz/status/1742484748239536173""]",[],~500K,exact_contract_basename,True,True,,,2024-01-02,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0xb38c2d2d6a168d41aa8eb4cead47e01badbdcf57,52e0a527cb34f32e9cad,,,,,not_resolved_requires_archive_rpc
barleyfinance,defihacklabs,ethereum,19106654,0x04c80bb477890f3021f03b068238836ee20aa0b8,shanghai,ca2-4f5a0a76d69326e4c2cd,2024-01-28,BarleyFinance,Reentrancy,src/test/2024-01/BarleyFinance_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,db29e517b67f809a29faeda998ccaf52c5c2cdbf28690ee42a52da070f9c0dbb,"[""https://app.blocksec.com/explorer/security-incidents"", ""https://twitter.com/Phalcon_xyz/status/1751788389139992824"", ""https://www.bitget.com/news/detail/12560603890246""]",[],~130K,exact_contract_basename,True,True,,,2024-01-28,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x04c80bb477890f3021f03b068238836ee20aa0b8,462c8ab12b91bf9f7b26,,,,,not_resolved_requires_archive_rpc
mimspell2,defihacklabs,ethereum,19118659,0x7259e152103756e1616a77ae982353c3751a6a90,shanghai,ca2-be2ba09219e40ecb6cb2,2024-01-30,MIMSpell,Precission Loss,src/test/2024-01/MIMSpell2_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,7d204cc7ae208880f66356502374e7a7f0f35543be63f2bbaca9a9a8da3c9dd3,"[""https://app.blocksec.com/explorer/security-incidents"", ""https://twitter.com/Phalcon_xyz/status/1752278614551216494"", ""https://twitter.com/kankodu/status/1752581744803680680"", ""https://twitter.com/peckshield/status/1752279373779194011""]",[],"~6,5M",exact_contract_basename,True,True,,,2024-01-30,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x7259e152103756e1616a77ae982353c3751a6a90,d21a2cb8fee95aa4d717,,,,,not_resolved_requires_archive_rpc
peapodsfinance,defihacklabs,ethereum,19109652,0xdbb20a979a92cccce15229e41c9b082d5b5d7e31,shanghai,ca2-8af0ea955100349da941,2024-01-29,PeapodsFinance,Reentrancy,src/test/2024-01/PeapodsFinance_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,c5deade4aaa511c50cb8d90d1504dd401639fdb69b10edcef3754925cfa6f6cf,"[""https://app.blocksec.com/explorer/tx/eth/0x95c1604789c93f41940a7fd9eca11276975a9a65d250b89a247736287dbd2b7e""]","[""0x95c1604789c93f41940a7fd9eca11276975a9a65d250b89a247736287dbd2b7e""]",~1K $DAI,frozen_date_override,True,True,,,2024-01-29,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0xdbb20a979a92cccce15229e41c9b082d5b5d7e31,3102de7ea03f13024a6a,,,,,not_resolved_requires_archive_rpc
wiselending02,defihacklabs,ethereum,18983652,0x37e49bf3749513a02fa535f0cbc383796e8107e4,shanghai,ca2-a8ad072cb3fd37a5cfca,2024-01-12,WiseLending,Bad HealthFactor Check,src/test/2024-01/WiseLending02_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,50b2a0eee9425c4ead1268ef12814a6a8221bd166b4753b3889b49cacf3d3f14,"[""https://twitter.com/danielvf/status/1746303616778981402""]",[],~464K,exact_contract_basename,True,True,,,2024-01-12,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x37e49bf3749513a02fa535f0cbc383796e8107e4,fce5f53bc809cea3d716,,,,,not_resolved_requires_archive_rpc
socketgateway,defihacklabs,ethereum,19021453,0xcc5fda5e3ca925bd0bb428c8b2669496ee43067e,shanghai,ca2-220124d062a8c71c63c5,2024-01-12,SocketGateway,Lack of calldata validation,src/test/2024-01/SocketGateway_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,2b4ce27886dead1cc4ae34b1a0a69a1ea6dd8104f38a47c8116ef22a96daefe4,"[""https://twitter.com/BeosinAlert/status/1747450173675196674"", ""https://twitter.com/peckshield/status/1747353782004900274""]",[],~3.3Million $,exact_contract_basename,True,True,,,2024-01-12,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0xcc5fda5e3ca925bd0bb428c8b2669496ee43067e,159eca1d20e330cd9317,,,,,not_resolved_requires_archive_rpc
wiselending03,defihacklabs,ethereum,18992907,0x37e49bf3749513a02fa535f0cbc383796e8107e4,shanghai,ca2-fb44a0ed0d7b6f375c60,2024-01-12,WiseLending,Bad HealthFactor Check,src/test/2024-01/WiseLending02_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,50b2a0eee9425c4ead1268ef12814a6a8221bd166b4753b3889b49cacf3d3f14,"[""https://twitter.com/danielvf/status/1746303616778981402""]",[],~464K,frozen_date_override,True,True,,,2024-01-12,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x37e49bf3749513a02fa535f0cbc383796e8107e4,fce5f53bc809cea3d716,,,,,not_resolved_requires_archive_rpc
xsij,defihacklabs,bsc,35702095,0x31bfa137c76561ef848c2af9ca301b60451caac0,shanghai,ca2-5616b56d8b8cbc0a3ebe,2024-01-30,XSIJ,Business Logic Flaw,src/test/2024-01/XSIJ_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,c97b25d36a3fef48ca7bc8103e8c1d6e579339f997e43c74bb817ab44d6c87e4,"[""https://x.com/CertiKAlert/status/1752384801535918264""]",[],~51K USD,exact_contract_basename,True,True,,,2024-01-30,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x31bfa137c76561ef848c2af9ca301b60451caac0,70d12314bbb1f7240b94,,,,,not_resolved_requires_archive_rpc
adc,defihacklabs,ethereum,19138640,0xde46fcf6ab7559e4355b8ee3d7fba0f2730cddd8,shanghai,ca2-bd6decf7c8f8dfbaca40,2024-02-02,ADC,incorrect-access-control,src/test/2024-02/ADC_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,a6aa25024b5c3c0ca953e7b98316fd7bea7461755f9dd2af8526f13f007c4aa3,"[""https://x.com/EXVULSEC/status/1753294675971313790""]",[],~20 eth,exact_contract_basename,True,True,,,2024-02-02,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0xde46fcf6ab7559e4355b8ee3d7fba0f2730cddd8,7611d0aaf6b0eb012779,,,,,not_resolved_requires_archive_rpc
affinedefi,defihacklabs,ethereum,19132934,0xcd6ca2f0d0c182c5049d9a1f65cde51a706ae142,shanghai,ca2-3f7bb52435313429cfa7,2024-02-01,AffineDeFi,lack of validation userData,src/test/2024-02/AffineDeFi_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,eb180fbd5bee6ef5019e8e555a2c17119054757202ebb0bf4a43a0dacaf00618,"[""https://twitter.com/CyversAlerts/status/1753040754287513655"", ""https://twitter.com/Phalcon_xyz/status/1753020812284809440""]",[],~88K,exact_contract_basename,True,True,,,2024-02-01,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0xcd6ca2f0d0c182c5049d9a1f65cde51a706ae142,0b65b58e53f9c43c8df9,,,,,not_resolved_requires_archive_rpc
compounduni,defihacklabs,ethereum,19290920,0x50ce56a3239671ab62f185704caedf626352741e,shanghai,ca2-14b9ffae56e7c9bfb04e,2024-02-23,CompoundUni,Oracle bad price,src/test/2024-02/CompoundUni_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,ffcee63a14befeae862132a30476945ce2fde227a46721041038e0787bacfa20,"[""https://twitter.com/0xLEVI104/status/1762092203894276481""]",[],"~439,537 USD",exact_contract_basename,True,True,,,2024-02-23,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x50ce56a3239671ab62f185704caedf626352741e,dba9e36ca9fc6ebcb862,,,,,not_resolved_requires_archive_rpc
burnsdefi,defihacklabs,bsc,35858189,0x4fb9657ac5d311dd54b37a75cfb873b127eb21fd,shanghai,ca2-9afe6d86753053b06534,2024-02-05,BurnsDefi,Price Manipulation,src/test/2024-02/BurnsDefi_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,265e1eac745e43e9ee9a6276b6b6ee88b14f5fe4d6df50467ee5f484defad84c,"[""https://medium.com/neptune-mutual/how-was-citadel-finance-exploited-a5f9acd0b408"", ""https://twitter.com/pennysplayer/status/1754342573815238946""]",[],~67K,exact_contract_basename,True,True,,,2024-02-05,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x4fb9657ac5d311dd54b37a75cfb873b127eb21fd,d323fc017eed0cfb0823,,,,,not_resolved_requires_archive_rpc
bob,defihacklabs,bsc,34428627,0x700ee24c350739e323dcf6a50ae3e7a3329c86ae,shanghai,ca2-0119280f82385cf56670,2023-12-17,Bob,Price Manipulation,src/test/2023-12/Bob_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,17f5d16399b99744915e61ff799b26570429e1006f523638a7966750b038ecb5,"[""https://bscscan.com/tx/0xfb14292a531411f852993e5a3ba4e7eb63ed548220267b9b3f4aacc5572d3a58""]","[""0xfb14292a531411f852993e5a3ba4e7eb63ed548220267b9b3f4aacc5572d3a58""]",~3BNB,exact_contract_basename,True,True,,,2023-12-17,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x700ee24c350739e323dcf6a50ae3e7a3329c86ae,c49e5f0908e39ed3afa2,,,,,not_resolved_requires_archive_rpc
blueberryprotocol,defihacklabs,ethereum,19287288,0xffadb0bba4379dfabfb20ca6823f6ec439429ec2,shanghai,ca2-608fc098c08911f51783,2024-02-23,BlueberryProtocol,logic flaw,src/test/2024-02/BlueberryProtocol_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,60aabd122c2d8b0061099f513c14957a2e5da4068f4db46d6a27ca467556cc05,"[""https://twitter.com/blueberryFDN/status/1760865357236211964""]",[],"~1,400,000 USD",exact_contract_basename,True,True,,,2024-02-23,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0xffadb0bba4379dfabfb20ca6823f6ec439429ec2,92b904093369a5de4129,,,,,not_resolved_requires_archive_rpc
deeznutz404,defihacklabs,ethereum,19277802,0xb57e874082417b66877429481473cf9fcd8e0b8a,shanghai,ca2-5c37ff6ef20c8e1183dd,2024-02-21,DeezNutz 404,lack of validation,src/test/2024-02/DeezNutz404_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,f6952ee7e82c2330ee34a5e0523ea1c385dd30587c5e8642f85c77ea465cd7b8,[],[],~170k,exact_contract_basename,True,True,,,2024-02-21,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0xb57e874082417b66877429481473cf9fcd8e0b8a,d9e25fa08f2a9822cf5b,,,,,not_resolved_requires_archive_rpc
bzx2,defihacklabs,ethereum,18695728,0x7f3fe9d492a9a60aebb06d82cba23c6f32cad10b,shanghai,ca2-9f2e70a7938c45f70a82,2023-12-02,bZxProtocol,Inflation Attack,src/test/2023-12/bZx_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,9fc1c25f3ca0e8392d8d191c970f073b19918428eb969b4ed2297cb5018c42bf,"[""https://x.com/MetaSec_xyz/status/1730811240942088263""]",[],~$208k,frozen_date_override,True,True,,,2023-12-02,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x7f3fe9d492a9a60aebb06d82cba23c6f32cad10b,dff3dc058525a7f5d63c,,,,,not_resolved_requires_archive_rpc
game,defihacklabs,ethereum,19213946,0x52d69c67536f55efefe02941868e5e762538dbd6,shanghai,ca2-d5c35ace73f1e0970aba,2024-02-11,Game,Reentrancy && Business Logic Flaw,src/test/2024-02/Game_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,94218a4c59634455733d1e133df7bc0e2f2748862665e422d3583a86c46770ca,"[""https://twitter.com/AnciliaInc/status/1757533144033739116""]",[],~20 ETH,exact_contract_basename,True,True,,,2024-02-11,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x52d69c67536f55efefe02941868e5e762538dbd6,0124bfa4ac5c33adca86,,,,,not_resolved_requires_archive_rpc
dualpools,defihacklabs,bsc,36145771,0x5e5e28029ef37fc97ffb763c4ac1f532bbd4c7a2,shanghai,ca2-9b3232b290b3e5a209ad,2024-02-15,DualPools,precision truncation,src/test/2024-02/DualPools_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,bcaaf111f622e5eeae5e08b76b369ca38ef7be3bee6d3114848f7104456432d9,"[""https://medium.com/@lunaray/dualpools-hack-analysis-5209233801fa""]",[],~42k,exact_contract_basename,True,True,,,2024-02-15,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x5e5e28029ef37fc97ffb763c4ac1f532bbd4c7a2,88e87e57059fc2780cc5,,,,,not_resolved_requires_archive_rpc
