case_name,task_source,chain,fork_block_number,target_contract_address,evm_version,case_id,incident_date,incident_name,mechanism_raw,incident_contract_path,incident_chain,source_url,source_status,source_snapshot_sha256,incident_record_sha256,incident_reference_urls,incident_tx_hashes,incident_loss_text,match_method,incident_metadata_present,benchmark_fork_anchor_present,deployment_block,prediction_cutoff_block,incident_block_or_time,source_availability_time,runtime_bytecode_hash_at_cutoff,outcome_adjudication_id,temporal_certification,admissibility_reason_codes,population_role,replaced_parent_slot_case_id,parent_envelope_path,parent_envelope_sha256,parent_case_artifact_path,parent_case_artifact_sha256,candidate_envelope_path,candidate_envelope_sha256,historical_envelope_path,historical_envelope_sha256,replacement_selection_rank,replacement_order_rule,replacement_source_sha256,replacement_readme_sha256,replacement_incident_block,replacement_exploit_tx_hash,candidate_id,source_case_id,source_artifact_path,source_artifact_sha256
VDS,defihacklabs-temporal-replacement-finalization,bsc,54252254,0x6ce69d7146dbaae18c11c36d8d94428623b29d5a,,ca2-b54a80c704cbcc128875,2025-07-16,VDS,replacement_candidate,,bsc,,replacement_candidate_historical_snapshot_verified,6f816a4c12ceb88f7a4ff882a9e001e0d4443b11cf36bac165568af41913b4ad,05389c181f967672c731e71693fc3911710b69832494e2baa63eec6cbb4a3b40,[],"[""0x0e01fd8798f970fd689014cb215e622aca8b7c8c243176c5b504e0043402e31f""]",,frozen_chain_global_order_finalization,True,True,52614868,52730057,54252254,,5300e689362f834700cd7223108a096abf37a906be93208a7019c97678543ae2,,replacement_candidate_selected,[],replacement,ca2-b6847d12944e5dba551b,cases/ca2-b6847d12944e5dba551b.json,df043d806404c148741b8557bcac204930c1fedae680c2846681879f1da9cec1,,,cases/ca2r-b4e0d64ff67197d3308f.json,6b84a674f42fa41ea7ed8b6ca0c71197e7d69c2fc976a2a956c9caedd06149d2,historical_cases/ca2r-b4e0d64ff67197d3308f/ca2r-b4e0d64ff67197d3308f.json,3f5e6397e2273a82336bca9f267fabbeb9a1ca9be64706c14fe87e5b28a2a284,30,first_eligible_unique_from_frozen_chain_global_order,6f816a4c12ceb88f7a4ff882a9e001e0d4443b11cf36bac165568af41913b4ad,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,54252254,0x0e01fd8798f970fd689014cb215e622aca8b7c8c243176c5b504e0043402e31f,ca2r-b4e0d64ff67197d3308f,ca2r-b4e0d64ff67197d3308f,historical_cases/ca2r-b4e0d64ff67197d3308f/ca2r-b4e0d64ff67197d3308f.json,3f5e6397e2273a82336bca9f267fabbeb9a1ca9be64706c14fe87e5b28a2a284
roulette_pot_v2,defihacklabs,bsc,45668285,0xf573748637e0576387289f1914627d716927f90f,shanghai,ca2-53f0c0893c96da4fd077,2025-01-11,RoulettePotV2,Price Manipulation,src/test/2025-01/RoulettePotV2_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,310131f5e2fe880e77c795bd5b8dd0eaf979778a71f68e90b67e1720c300dcb4,"[""https://x.com/TenArmorAlert/status/1878008055717376068""]",[],~28K,exact_contract_basename,True,True,,,2025-01-11,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-53f0c0893c96da4fd077.json,9d778847087cf8d265cfb5fbd89f4c5403b719877f5d404af4842b67b9bb880f,cases/ca2-53f0c0893c96da4fd077.json,5a6c35cce75fa6e96e867196f2eaf92660abe7bc4b06ea52b1c156b67a2eda40,,,,,,,,,,,,ca2-53f0c0893c96da4fd077,cases/ca2-53f0c0893c96da4fd077.json,5a6c35cce75fa6e96e867196f2eaf92660abe7bc4b06ea52b1c156b67a2eda40
mosca,defihacklabs,bsc,45519929,0x1962b3356122d6a56f978e112d14f5e23a25037d,shanghai,ca2-786342530794b2d0e951,2025-01-06,Mosca,Logic Flaw,src/test/2025-01/Mosca_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,031f9fa4dfe59c92fb254ee28043c78e1b726a847fbdbb7eb3339c96b1e6a2b5,[],[],19K,exact_contract_basename,True,True,,,2025-01-06,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-786342530794b2d0e951.json,0f0414acd04bf415457cbb8963a9904c42902f15f7cbf044fe1cbd738aca69b5,cases/ca2-786342530794b2d0e951.json,92693b9fe2726846ba1eac1b406ad518dac2ba203c522f1d0757eddd0acbd3d6,,,,,,,,,,,,ca2-786342530794b2d0e951,cases/ca2-786342530794b2d0e951.json,92693b9fe2726846ba1eac1b406ad518dac2ba203c522f1d0757eddd0acbd3d6
unilend,defihacklabs,ethereum,21608003,0x4e34dd25dbd367b1bf82e1b5527dbbe799fad0d0,shanghai,ca2-f2fdba3be5c566aed586,2025-01-12,Unilend,Logic Flaw,src/test/2025-01/Unilend_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,8b1235715702a6ae2a395a08d4488b218dabd360ec651856bf11719a1229d1e6,"[""https://slowmist.medium.com/analysis-of-the-unilend-hack-90022fa35a54""]",[],60 stETH,exact_contract_basename,True,True,,,2025-01-12,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-f2fdba3be5c566aed586.json,1447d9b0ee5eac107b4a75c84eb0ac8b32376e019fe2896ca9bdc6cbf810a67f,cases/ca2-f2fdba3be5c566aed586.json,54fcbe0730afc2642e033d6b4070b41cc0cd0d559d0401a4a785c8cec4baf412,,,,,,,,,,,,ca2-f2fdba3be5c566aed586,cases/ca2-f2fdba3be5c566aed586.json,54fcbe0730afc2642e033d6b4070b41cc0cd0d559d0401a4a785c8cec4baf412
sorra_staking,defihacklabs,ethereum,21450734,0x5d16b8ba2a9a4eca6126635a6ffbf05b52727d50,shanghai,ca2-fdd7dce161154c375fb2,2025-01-04,SorStaking,Incorrect reward calculation,src/test/2025-01/sorraStaking.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,72a50ee9c275149333cffe99d7b140ed1c513f1e9e1e6e6dbf77a36c06971c18,"[""https://x.com/TenArmorAlert/status/1875582709512188394""]",[],～8 ETH,exact_contract_basename,True,True,,,2025-01-04,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-fdd7dce161154c375fb2.json,7f4d860b26d1deefdcb479b6ef4c8a5f2fb73d7f2084fb3e5765d942f2e4591c,cases/ca2-fdd7dce161154c375fb2.json,7fd3045a5f8080f0641290f19c07a1fbaf0957748e05463028b8d1a2e10fc544,,,,,,,,,,,,ca2-fdd7dce161154c375fb2,cases/ca2-fdd7dce161154c375fb2.json,7fd3045a5f8080f0641290f19c07a1fbaf0957748e05463028b8d1a2e10fc544
hegic_options,defihacklabs,ethereum,21912408,0x7094e706e75e13d1e0ea237f71a7c4511e9d270b,shanghai,ca2-4d6568a7691d786971d0,2025-02-23,HegicOptions,Business Logic Flaw,src/test/2025-02/HegicOptions_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,3c5be337e658080d19945815a4acf5adce8c404702901f9e3a3c48f7a173333c,[],[],~104M,exact_contract_basename,True,True,,,2025-02-23,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-4d6568a7691d786971d0.json,85d7cbfa1028a00f22d3056b7c75959b2fa93d3cddc8d8814d723560211073e5,cases/ca2-4d6568a7691d786971d0.json,e3fa6ce1914a75f01fbe560d231b1d5dd28faac0219ee35800573b745e79831b,,,,,,,,,,,,ca2-4d6568a7691d786971d0,cases/ca2-4d6568a7691d786971d0.json,e3fa6ce1914a75f01fbe560d231b1d5dd28faac0219ee35800573b745e79831b
MyCoinMaster,defihacklabs-temporal-replacement-finalization,bsc,56555696,0xef9a10d6abfd5d3aa345a008c0f9132ce4b23e70,,ca2-9d4246988ce873fd7f25,2025-08-05,MyCoinMaster,replacement_candidate,,bsc,,replacement_candidate_historical_snapshot_verified,dc48cca25af59858c4cfa7a9d2a4f6722b165f4de8748238fc886fcccfb26163,08b14bb596c4975ecc86df4d06f464be7bdb177e91b0507a0b5e00c111689d24,[],"[""0x57865009e1cfb7516240eb901342f3b434c2a2754e14604c838024ffe2e191a7""]",,frozen_chain_global_order_finalization,True,True,55254992,55370182,56555697,,cbd134ac8d285892d5d33ec1bf94dcdf1102a990b1046d1594cb286e9239697b,,replacement_candidate_selected,[],replacement,ca2-10778b0afde298700715,cases/ca2-10778b0afde298700715.json,71a3ef6be2f612b7ffeb6e2bdcc4ef87d7aa55a5e97c99d64c34a158be8063c3,,,cases/ca2r-df644d704ca7d12c2f8f.json,14ef45da1835374e4b50b945d5067128a7f10da1c1aff69edbc34d80313614bc,historical_cases/ca2r-df644d704ca7d12c2f8f/ca2r-df644d704ca7d12c2f8f.json,764df0b3486ffcc7a504f7cd49bfb1785bf0a54359e6c1dec6cc4ad3537db3b0,5,first_eligible_unique_from_frozen_chain_global_order,dc48cca25af59858c4cfa7a9d2a4f6722b165f4de8748238fc886fcccfb26163,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,56555696,0x57865009e1cfb7516240eb901342f3b434c2a2754e14604c838024ffe2e191a7,ca2r-df644d704ca7d12c2f8f,ca2r-df644d704ca7d12c2f8f,historical_cases/ca2r-df644d704ca7d12c2f8f/ca2r-df644d704ca7d12c2f8f.json,764df0b3486ffcc7a504f7cd49bfb1785bf0a54359e6c1dec6cc4ad3537db3b0
alkimiya_io,defihacklabs,ethereum,22146339,0xf3f84ce038442ae4c4dcb6a8ca8bacd7f28c9bde,shanghai,ca2-feebcd26919bea5b0014,2025-03-28,Alkimiya_IO,unsafecast,src/test/2025-03/Alkimiya_io_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,3fae7e8ac1496e86223530df97c7bc816a2095404217ea01bd2e6db853d4db42,"[""https://x.com/TenArmorAlert/status/1906371419807568119""]",[],~ 95.5 K (1.14015390 WBTC),exact_contract_basename,True,True,,,2025-03-28,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-feebcd26919bea5b0014.json,0322fc0e43516733f0e0dedb88d6cf6df9448a19e40896b6b95af332750112f0,cases/ca2-feebcd26919bea5b0014.json,96f1bcf543979af861dec4bef1484a80d5c586fbd14b65f7e11dc945861e84b7,,,,,,,,,,,,ca2-feebcd26919bea5b0014,cases/ca2-feebcd26919bea5b0014.json,96f1bcf543979af861dec4bef1484a80d5c586fbd14b65f7e11dc945861e84b7
dcf_token,defihacklabs,bsc,44290969,0xa7e92345ddf541aa5cf60fee2a0e721c50ca1adb,shanghai,ca2-e92eb18ffd5cb5150b66,2025-03-18,DCFToken,Lack of Slippage Protection,src/test/2025-03/DCFToken_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,2cceae84d4d22dec183db761411df55b7c469d510ece8fcd3fd55973d0b0a91b,"[""https://x.com/Phalcon_xyz/status/1860890801909190664""]",[],~442k,exact_contract_basename,True,True,,,2025-03-18,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-e92eb18ffd5cb5150b66.json,94037605e0ce3a21e8bac9ec060309fc45e2eac9a22bec9513050d3ea33f68c2,cases/ca2-e92eb18ffd5cb5150b66.json,516709b978ee6efb2a1663e5382688fef15c8afdbeedffd83f766f4b3ef162d4,,,,,,,,,,,,ca2-e92eb18ffd5cb5150b66,cases/ca2-e92eb18ffd5cb5150b66.json,516709b978ee6efb2a1663e5382688fef15c8afdbeedffd83f766f4b3ef162d4
HoldSafe,defihacklabs-temporal-replacement-finalization,bsc,51758376,0x2496b87189d5ae18d4d83b8a7039b0c8a07d98d4,,ca2-421dd5bf165b069c74f3,2025-06-20,HoldSafe,replacement_candidate,,bsc,,replacement_candidate_historical_snapshot_verified,8ee7efb58440d017d46f65f02b0203c6acaab60702f8fdd3fad5f64e78bfb59e,cc7f04d61261e3a72198eb74b24fb2ee6db7a9ce139f247c56106b805184f4b2,[],"[""0xa9b4cead820eaa750d72cd4ba4ba4d926c2db867746c637a1642ea4ab9721399""]",,frozen_chain_global_order_finalization,True,True,47462444,47491244,51758377,,17871e765877f4c4913eb244f684b3f5fdb948eff9ef5567c5b95d27539c33c0,,replacement_candidate_selected,[],replacement,ca2-3e63d905e3ed3178d5fb,cases/ca2-3e63d905e3ed3178d5fb.json,874d82c1e01da14be08886d141f652a0f95e4a2be5a5482fc72a0918e3d17a09,,,cases/ca2r-8648cd24a3c3d24eeba3.json,1350098b1c0bee688ca1a7e6b12fa63b5a26fc6a41db949e8bf89d5813b24772,historical_cases/ca2r-8648cd24a3c3d24eeba3/ca2r-8648cd24a3c3d24eeba3.json,d08b49ed99c46fde3abfa42c9086a0a6b82de1b035c00617670ba8c3eefa7c25,11,first_eligible_unique_from_frozen_chain_global_order,8ee7efb58440d017d46f65f02b0203c6acaab60702f8fdd3fad5f64e78bfb59e,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,51758376,0xa9b4cead820eaa750d72cd4ba4ba4d926c2db867746c637a1642ea4ab9721399,ca2r-8648cd24a3c3d24eeba3,ca2r-8648cd24a3c3d24eeba3,historical_cases/ca2r-8648cd24a3c3d24eeba3/ca2r-8648cd24a3c3d24eeba3.json,d08b49ed99c46fde3abfa42c9086a0a6b82de1b035c00617670ba8c3eefa7c25
one_inch_fusion_v1_settlement_hack,defihacklabs,ethereum,21982110,0xa88800cd213da5ae406ce248380802bd53b47647,shanghai,ca2-8e3ab047548dade505e8,2025-03-05,1inch FusionV1 Settlement,Arbitrary Yul Calldata,src/test/2025-03/OneInchFusionV1SettlementHack.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,c0e73fc9ba355b62bc560d2500f911f82ebe98ec7f52c7207c5ac3be26e252b2,"[""https://blog.decurity.io/yul-calldata-corruption-1inch-postmortem-a7ea7a53bfd9""]",[],4.5M,exact_contract_basename,True,True,,,2025-03-05,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-8e3ab047548dade505e8.json,3882803de452cbdb778d61748f356ad32565ec1ff4a2a7ba550717f7cedf23fb,cases/ca2-8e3ab047548dade505e8.json,7520eb42cda0134493ce98fbbbe7b65a1ab7bcac0523449db94d6bed18bc59eb,,,,,,,,,,,,ca2-8e3ab047548dade505e8,cases/ca2-8e3ab047548dade505e8.json,7520eb42cda0134493ce98fbbbe7b65a1ab7bcac0523449db94d6bed18bc59eb
MEV_0ad8,defihacklabs-temporal-replacement-finalization,ethereum,15926096,0x0ad8229d4bc84135786ae752b9a9d53392a8afd4,,ca2-93a5245378ac7422b320,2022-11-08,MEV_0ad8,replacement_candidate,,ethereum,,replacement_candidate_historical_snapshot_verified,3d130f973e36c04b2043a51a848bc1603b107d2655151b09051a42e26dadb3c3,470b1ac442f03b6cb88e3d0b2546320f09f3d05552667aaf1756f6a4c64bab0a,[],"[""0x674f74b30a3d7bdf15fa60a7c29d96a402ea894a055f624164a8009df98386a0""]",,frozen_chain_global_order_finalization,True,True,10016963,10023446,15926097,,78e81553e885f6dc44fd303a21aa11bdcfde39566fec9d16727d70fa024ddf08,,replacement_candidate_selected,[],replacement,ca2-55172a38bf64b74d8fd2,cases/ca2-55172a38bf64b74d8fd2.json,fb40812cf29c01e6e68c00ac42e37582769d4f202d6bcfece12c3b7b9384049b,,,cases/ca2r-b6d111fdecac176c80c6.json,5d0bf23cb9f62ab50dd91a22de01d9fa48147dabb559cb4ab3d4964d5d005a5e,historical_cases/ca2r-b6d111fdecac176c80c6/ca2r-b6d111fdecac176c80c6.json,97d0591db45c85e762bc01d11218b51ec9314a3f80274fa6ea6b4225db0815f9,6,first_eligible_unique_from_frozen_chain_global_order,3d130f973e36c04b2043a51a848bc1603b107d2655151b09051a42e26dadb3c3,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,15926096,0x674f74b30a3d7bdf15fa60a7c29d96a402ea894a055f624164a8009df98386a0,ca2r-b6d111fdecac176c80c6,ca2r-b6d111fdecac176c80c6,historical_cases/ca2r-b6d111fdecac176c80c6/ca2r-b6d111fdecac176c80c6.json,97d0591db45c85e762bc01d11218b51ec9314a3f80274fa6ea6b4225db0815f9
TokenFactory,defihacklabs-temporal-replacement-finalization,bsc,51101790,0xe4997f98e84c1891e7b57069e177fccf5f4f6094,,ca2-37b12c1f2e2b7af31377,2025-06-08,TokenFactory,replacement_candidate,,bsc,,replacement_candidate_historical_snapshot_verified,b4d60edce9237d0857e511e611326aa02a0aaa88570ba576de811370a28102f8,ff17595b0031b2dd9a60aa94f468ffd4ef0623737c5b9434ea30a79d42a7500d,[],"[""0xf74bf7f41c8ca380d439dd94eab95d1bbb1f6fc934e69f2e42eb3325def8514a""]",,frozen_chain_global_order_finalization,True,True,42558376,42587122,51101791,,ed965bf5dbd3b23d2345c0d8aa0bb1c729fbcbea3484a42890a20378c84d7c06,,replacement_candidate_selected,[],replacement,ca2-c0d0113d3c9a4aa47402,cases/ca2-c0d0113d3c9a4aa47402.json,5aa9e0559988730510a219fa48cc6832c2987db283fdfd5ce2b6ccbd81a8805b,,,cases/ca2r-c9acdaf52fc98f4159f7.json,56ee1e5db4a54b3b20b99394491d0b126073fd18adb8b93e0126b3e6d5ffdb8c,historical_cases/ca2r-c9acdaf52fc98f4159f7/ca2r-c9acdaf52fc98f4159f7.json,e68901b71274a88e4eedaace1328fb1d2b38a5e659257540bb8ad53a8b1ff65d,33,first_eligible_unique_from_frozen_chain_global_order,b4d60edce9237d0857e511e611326aa02a0aaa88570ba576de811370a28102f8,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,51101790,0xf74bf7f41c8ca380d439dd94eab95d1bbb1f6fc934e69f2e42eb3325def8514a,ca2r-c9acdaf52fc98f4159f7,ca2r-c9acdaf52fc98f4159f7,historical_cases/ca2r-c9acdaf52fc98f4159f7/ca2r-c9acdaf52fc98f4159f7.json,e68901b71274a88e4eedaace1328fb1d2b38a5e659257540bb8ad53a8b1ff65d
yzi_ai_token,defihacklabs,bsc,47838544,0x7fdff64bf87bad52e6430bda30239bd182389ee3,shanghai,ca2-3ae6d0e93f222f7571b2,2025-03-27,YziAI,Rug Pull,src/test/2025-03/YziAIToken_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,40b9f5217525ed17be6ee0941c1345c8f752f4d1dbf543b943c3d22018b74ecb,"[""https://x.com/TenArmorAlert/status/1905528525785805027""]",[],~ $239.4K,exact_contract_basename,True,True,,,2025-03-27,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-3ae6d0e93f222f7571b2.json,252197e28b42260c713ca188aeeb713a3b92fc568901659f41e654bd77c4311f,cases/ca2-3ae6d0e93f222f7571b2.json,5ce8fd18dce45d1cd7251c3212d93c8ef0a6f05424fc91858ef5f021a170233c,,,,,,,,,,,,ca2-3ae6d0e93f222f7571b2,cases/ca2-3ae6d0e93f222f7571b2.json,5ce8fd18dce45d1cd7251c3212d93c8ef0a6f05424fc91858ef5f021a170233c
btnft,defihacklabs,bsc,48472355,0x0fc91b6fea2e7a827a8c99c91101ed36c638521b,shanghai,ca2-c5014cea82de5130aa96,2025-04-18,BTNFT,Claim Rewards Without Protection,src/test/2025-04/BTNFT_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,fa981b293f7e9d358d5a6f8216bfbd98bfe1b7ebf616d72d04b5e4e0fa161273,"[""https://x.com/TenArmorAlert/status/1913500336301502542""]",[],19025.9193312786235214 BUSD,exact_contract_basename,True,True,,,2025-04-18,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-c5014cea82de5130aa96.json,7f701a620fdd18e7ff5f49d0f4dcfab41f93ca0c6fcb699b36dcc0d6d7c319b1,cases/ca2-c5014cea82de5130aa96.json,3a67271b111cb837831189db1f0f51ff1f4904b3ec1dcabc9cbd870b79735bca,,,,,,,,,,,,ca2-c5014cea82de5130aa96,cases/ca2-c5014cea82de5130aa96.json,3a67271b111cb837831189db1f0f51ff1f4904b3ec1dcabc9cbd870b79735bca
lifeprotocol,defihacklabs,bsc,48703545,0x42e2773508e2ae8ff9434bea599812e28449e2cd,shanghai,ca2-b917178685db1ed39d90,2025-04-26,Lifeprotocol,Price Manipulation,src/test/2025-04/Lifeprotocol_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,e1faccda5bff74461c84c1bfde7a75781382f17ee9699a67d98ca046abda2277,"[""https://x.com/TenArmorAlert/status/1916312483792408688""]",[],15114 BUSD,exact_contract_basename,True,True,,,2025-04-26,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-b917178685db1ed39d90.json,87ef3715b065534437b5ea54e6d9af5c37460855e2a3a34bbfa154fcb80afed0,cases/ca2-b917178685db1ed39d90.json,bd89dcd9d63cb2e635fb9f02ebcae88da17ac07dbd8b597844b094bf61fd013a,,,,,,,,,,,,ca2-b917178685db1ed39d90,cases/ca2-b917178685db1ed39d90.json,bd89dcd9d63cb2e635fb9f02ebcae88da17ac07dbd8b597844b094bf61fd013a
w_key_dao,defihacklabs,bsc,47469059,0xd511096a73292a7419a94354d4c1c73e8a3cd851,shanghai,ca2-f359ea85ce584fc54da1,2025-03-16,wKeyDAO,unprotected function,src/test/2025-03/wKeyDAO_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,08b9cc6c8bbb81a82d7e3a613773bb8c5d1e9753e406079010d28524e7504c0d,"[""https://x.com/Phalcon_xyz/status/1900809936906711549""]",[],"737,000",exact_contract_basename,True,True,,,2025-03-16,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-f359ea85ce584fc54da1.json,2bd448081885eccb793a6c0257740197db32ec09da59a55a7c1d2f75bbb6b782,cases/ca2-f359ea85ce584fc54da1.json,2298965897da93707f34aaff00e6ed9b55bfc1189bf8671f327c0c5670a47258,,,,,,,,,,,,ca2-f359ea85ce584fc54da1,cases/ca2-f359ea85ce584fc54da1.json,2298965897da93707f34aaff00e6ed9b55bfc1189bf8671f327c0c5670a47258
GMT7,defihacklabs-temporal-replacement-finalization,bsc,46497384,0x9ad90eeab3caff64a762cb40387ee1bb18bd31e3,,ca2-ba9bcac83757e0db9b90,2025-02-08,GMT7,replacement_candidate,,bsc,,replacement_candidate_historical_snapshot_verified,d63b9a847bba28047c2cf7d14f3f937f6ecaf0642fce22958a3fecacfa2f669d,05ebdceb0757c682cc45bdbc7ed30f0e332bfe1dcb1c7bbf10d087402ee42a87,[],"[""0x5eb225ce9fb2c7a169e1736eb3b2bf2b6a5843839dd84cdcf6fe2ab0577ae21f""]",,frozen_chain_global_order_finalization,True,True,46450308,46479107,46497385,,da9a62a2e444280f486053aa2308b79b72543cd5a3219219a340d0b0833a1b61,,replacement_candidate_selected,[],replacement,ca2-f1d9fe96345245fcc08f,cases/ca2-f1d9fe96345245fcc08f.json,3268093fd699cf424aabae7e72911c25fda473f94bfe1d971a0d61645dd7e5be,,,cases/ca2r-abdf718c43ec37a0dab9.json,25ecd47d180932189ec7918ff909e8c7c91e2634aeda66f9fa1a0f2df2a2f3bb,historical_cases/ca2r-abdf718c43ec37a0dab9/ca2r-abdf718c43ec37a0dab9.json,2ceab7df26bd685a1f1bd11d9f122ee0af457a2487a058b55268de64e667bf0a,37,first_eligible_unique_from_frozen_chain_global_order,d63b9a847bba28047c2cf7d14f3f937f6ecaf0642fce22958a3fecacfa2f669d,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,46497384,0x5eb225ce9fb2c7a169e1736eb3b2bf2b6a5843839dd84cdcf6fe2ab0577ae21f,ca2r-abdf718c43ec37a0dab9,ca2r-abdf718c43ec37a0dab9,historical_cases/ca2r-abdf718c43ec37a0dab9/ca2r-abdf718c43ec37a0dab9.json,2ceab7df26bd685a1f1bd11d9f122ee0af457a2487a058b55268de64e667bf0a
