case_name,chain,target_contract_address,fork_block_number,required_queries,address,incident_block,prediction_cutoff_block,deployment_block,cutoff_status,proxy_hint,case_id,age_stratum,pilot_hash,pilot_member,priority,pilot_allocation_expected,pilot_allocation_selected,allocation_satisfied,input_sha256,policy_sha256,queue_sha256
futureswap,arbitrum,0xf7ca7384cc6619866749955065f17bedd3ed80bc,419829770,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xf7ca7384cc6619866749955065f17bedd3ed80bc,419829770,,,PARTIAL,True,ca2-40ca8a9aca77ecfbfe71,0,a35309fcc63b8c809fc0ad04eb2a7b874191a5d247fd50a9a4d43423e16b0041,True,0,2,1,False,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
kashi,ethereum,0xbb02a884621fb8f5bfd263a67f58b65df5b090f3,15928289,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xbb02a884621fb8f5bfd263a67f58b65df5b090f3,15928289,,,PARTIAL,True,ca2-2ba749707a4aa17e7fd0,1,21f14218989bd7369c81b9465553b5267d81c8348ef6d8e2f993d7be0d30095e,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
ompxcontract,ethereum,0x09a80172ed7335660327cd664876b5df6fe06108,20468779,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x09a80172ed7335660327cd664876b5df6fe06108,20468779,,,PARTIAL,True,ca2-1fe777829f28c3e02e1c,3,2220d63b69035baada3ade76f8be2720483578d19f2c4260efd4305f5b92f28d,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
btc20,ethereum,0x1f006f43f57c45ceb3659e543352b4fae4662df7,17949214,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x1f006f43f57c45ceb3659e543352b4fae4662df7,17949214,,,PARTIAL,True,ca2-9035062d2e632d8ca752,1,22caa4b9f5a43683acfb32c2537ba855ab769c0a9c0bdb64c8725e148b5119b5,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
flippazone,ethereum,0xe85a08cf316f695ebe7c13736c8cc38a7cc3e944,15083765,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xe85a08cf316f695ebe7c13736c8cc38a7cc3e944,15083765,,,PARTIAL,True,ca2-a5a309e0af5cc1aa7b9b,0,22ed51e936954005d8e2ceb9b63d1beea9bab9745373ed0c8f1cca620c36d354,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
roefinance,ethereum,0x5f360c6b7b25dfbfa4f10039ea0f7ecfb9b02e60,16384469,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x5f360c6b7b25dfbfa4f10039ea0f7ecfb9b02e60,16384469,,,PARTIAL,True,ca2-0bd28c93ecf3fec1d833,1,22f3c39b0cf7fb641cb420671b3d9d821fa28e2db6a9ae2ed619357f1a2666bb,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
rubic,ethereum,0x3335a88bb18fd3b6824b59af62b50ce494143333,16260580,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x3335a88bb18fd3b6824b59af62b50ce494143333,16260580,,,PARTIAL,True,ca2-4ab53dc147bf1894e356,1,25dd660e2ccd02348098d3f47400a5ec0227f8aa36d8468c8941578c80dae5a1,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
balancer,ethereum,0x9210f1204b5a24742eba12f710636d76240df3d0,18004651,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x9210f1204b5a24742eba12f710636d76240df3d0,18004651,,,PARTIAL,True,ca2-3049d2889726467cfdcb,1,2a140b3f3740019b14fd880d9b6283688006937a6261df12ab8491e3bb1e1a8a,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
floordao,ethereum,0x759c6de5bca9ade8a1a2719a31553c4b7de02539,18068772,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x759c6de5bca9ade8a1a2719a31553c4b7de02539,18068772,,,PARTIAL,True,ca2-81ae1f51e833bf23db49,1,2c72b6ab33a37b391f6b598b92ac8e93561b01e200b3d93d6f2e92aa397a833e,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
snood,ethereum,0xd45740ab9ec920bedbd9bab2e863519e59731941,14983660,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xd45740ab9ec920bedbd9bab2e863519e59731941,14983660,,,PARTIAL,True,ca2-c6799af1babe7f32f44f,0,2d8d79118bd506e539ddc2a7d46d00929e9874475c46abbbe86f73dfa38d41d1,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
pickle,ethereum,0x6847259b2b3a4c17e7c43c54409810af48ba5210,11303122,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x6847259b2b3a4c17e7c43c54409810af48ba5210,11303122,,,PARTIAL,True,ca2-3843aa138b13af762925,0,2f9bb91ed9673a9726645ade6edeb53dddaaaebd6a8d1f5078e2160caff19b28,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
pandora,ethereum,0xddadf1bf44363d07e750c20219c2347ed7d826b9,19184577,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xddadf1bf44363d07e750c20219c2347ed7d826b9,19184577,,,PARTIAL,True,ca2-45e513227d9f7b4e1381,2,3094cba3b1296a3a8465106cae5e87545b066b1405b6834831b4e94cb3efd5c0,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
hoppyfrogerc,ethereum,0xe5c6f5fef89b64f36bfccb063962820136bac42f,19570744,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xe5c6f5fef89b64f36bfccb063962820136bac42f,19570744,,,PARTIAL,True,ca2-d52c28a988ebe002c21b,2,3099a0b1b7ccb5ed2bdd2c5e685c032fd68fbe5018a4e86964c553de396900a0,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
erc20tokenbank,ethereum,0x765b8d7cd8ff304f796f4b6fb1bcf78698333f6d,17376906,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x765b8d7cd8ff304f796f4b6fb1bcf78698333f6d,17376906,,,PARTIAL,True,ca2-2f764ff5c7c146ad35b3,1,30c3190fe154b2ef927daa5f0dcd879fd1626b13abba7c3d94c3f1e3db86ed36,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
onyxprotocol,ethereum,0x5fdbcd61bc9bd4b6d3fd1f49a5d253165ea11750,18476512,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x5fdbcd61bc9bd4b6d3fd1f49a5d253165ea11750,18476512,,,PARTIAL,True,ca2-252276d076fbf17cb546,2,31be5502ab1a7788e9d51b8db102ec1e109106789c92b5449b22da1bb9fde9e0,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
thenftv2,ethereum,0x79a7d3559d73ea032120a69e59223d4375deb595,18647450,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x79a7d3559d73ea032120a69e59223d4375deb595,18647450,,,PARTIAL,True,ca2-ca903ea09549202fecb9,2,324212b75c89e234412dc2ba47ea6230a4802856849d22e2450bf93b674e5723,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
jokinthebox,ethereum,0xa6447f6156effd23ec3b57d5edd978349e4e192d,20054628,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xa6447f6156effd23ec3b57d5edd978349e4e192d,20054628,,,PARTIAL,True,ca2-eaf1e84be2ca5fa8830a,3,357794369451b63788db8fba189c74ee9204d9d0ef4a97b9b64a364b22c4af5a,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
nfttrader,ethereum,0xc310e760778ecbca4c65b6c559874757a4c4ece0,18799414,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xc310e760778ecbca4c65b6c559874757a4c4ece0,18799414,,,PARTIAL,True,ca2-a9052dd43a76ce42a994,2,36d7aeb96068f1bc80618ef9ab62b4c587c8e4ffaf45496a2cf735cae176fff0,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
morphoblue,ethereum,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,20956051,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,20956051,,,PARTIAL,True,ca2-2656a778ab34f3a823cd,3,37b52297d3f796254e78f8a676a4cbb3c758c3e9b780ebc432f14ff2e3a9dbd5,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
sorra_staking,ethereum,0x5d16b8ba2a9a4eca6126635a6ffbf05b52727d50,21450734,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x5d16b8ba2a9a4eca6126635a6ffbf05b52727d50,21450734,,,PARTIAL,True,ca2-fdd7dce161154c375fb2,3,39729f65479a572451b52de8e1305cde51b218ff1cd86d050ae101e290af4a40,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
dfx,ethereum,0x46161158b1947d9149e066d6d31af1283b2d377c,15941703,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x46161158b1947d9149e066d6d31af1283b2d377c,15941703,,,PARTIAL,True,ca2-7ab9ecf055348c803def,1,3b91e334e1fdd04c1add691d31e35743d1a85183b17eff3d172d81f1b5fad735,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
apemaga,ethereum,0x56ff4afd909aa66a1530fe69bf94c74e6d44500c,20175261,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x56ff4afd909aa66a1530fe69bf94c74e6d44500c,20175261,,,PARTIAL,True,ca2-1d880dd41ec2f04c67b7,3,3e094d558a9a9448582ecd62946b4c4acee964673a4b424a28dca82814761bc4,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
grok,ethereum,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,18538678,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,18538678,,,PARTIAL,True,ca2-e095e5dbb9687595e5ee,2,3f2c69c756644fe58da19de3bcd835aa267d89046850d4663a3d10135cd9ebc2,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
resupply_fi,ethereum,0x6e90c85a495d54c6d7e1f3400fef1f6e59f86bd6,22785460,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x6e90c85a495d54c6d7e1f3400fef1f6e59f86bd6,22785460,,,PARTIAL,True,ca2-f85fa30e6947a150b2f8,3,407b598f54fb15f8a4b132fc882408a4467d080b2d2b4998ff448908beb13062,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
akutarnft,ethereum,0xf42c318dbfbaab0eee040279c6a2588fa01a961d,14636844,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xf42c318dbfbaab0eee040279c6a2588fa01a961d,14636844,,,PARTIAL,True,ca2-8c2839dc60456ec95380,0,408269058e87617f11772dfb3f96020b587d869f64584953beabed0d1299cb47,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
gooddollar,ethereum,0x0c6c80d2061afa35e160f3799411d83bdeea0a5a,18802014,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x0c6c80d2061afa35e160f3799411d83bdeea0a5a,18802014,,,PARTIAL,True,ca2-77cd38b96a68c54afe71,2,418bd90a8ee0cdde25003e72767ae183b0296dafd892fcdfdab52190f8b67e30,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
sushimiso,ethereum,0x4c4564a1fe775d97297f9e3dc2e762e0ed5dda0e,13038771,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x4c4564a1fe775d97297f9e3dc2e762e0ed5dda0e,13038771,,,PARTIAL,True,ca2-cc76e9ac975f3c46bb14,0,42b0acd3c2df94d8d29dcf6c0f3585ceb10998b097e22e718d9dd1b02eb539bd,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
bayc_apecoin,ethereum,0x025c6da5bd0e6a5dd1350fda9e3b6a614b205a1f,14403948,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x025c6da5bd0e6a5dd1350fda9e3b6a614b205a1f,14403948,,,PARTIAL,True,ca2-3ec8cb61677cb453af73,0,4376d39ed8535ffaddf267fb6662c992be4c95dade266fca6a6ce425a01a5746,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
bedrock_defi,ethereum,0x047d41f2544b7f63a8e991af2068a363d210d6da,20836583,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x047d41f2544b7f63a8e991af2068a363d210d6da,20836583,,,PARTIAL,True,ca2-297229c8f057f9088676,3,44885391ffebb9eb062d709ca976ad7663f5da734a60a97fb93908a26c1e4f92,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
particletrade,ethereum,0xe4764f9cd8ecc9659d3abf35259638b20ac536e4,19231445,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xe4764f9cd8ecc9659d3abf35259638b20ac536e4,19231445,,,PARTIAL,True,ca2-aa99cf4dbaf4c7bb8459,2,4524cdd07cc8403ee8d4cbaf00e655f7b23e1396c47d0d8f509c04168d215a97,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
jumpfarm,ethereum,0x05999eb831ae28ca920ce645a5164fbdb1d74fe9,18070346,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x05999eb831ae28ca920ce645a5164fbdb1d74fe9,18070346,,,PARTIAL,True,ca2-f4910903d7134e1d631f,1,4540bfa5c622ca38b0000886890305a8974314f8db1ed4c9a10eb025bf909a7c,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
compoundtusd,ethereum,0x12392f67bdf24fae0af363c24ac620a2f67dad86,14266479,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x12392f67bdf24fae0af363c24ac620a2f67dad86,14266479,,,PARTIAL,True,ca2-5b4e3baaff7190f2f54d,0,4951e2a8f053689d8a1b34393edbd552c47720e383aafe793d6e1815c26d14f1,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
size_credit,ethereum,0xf4a21ac7e51d17a0e1c8b59f7a98bb7a97806f14,23145763,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xf4a21ac7e51d17a0e1c8b59f7a98bb7a97806f14,23145763,,,PARTIAL,True,ca2-92a135a9bdbd676ee494,3,4ab95e7ff0252c76846fd89e1fc4bf080b2cdcda59bb19524ff70893f1baac99,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
swapos,ethereum,0x8ce2f9286f50fbe2464bfd881fab8effc8dc584f,17057419,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x8ce2f9286f50fbe2464bfd881fab8effc8dc584f,17057419,,,PARTIAL,True,ca2-4bda3ef104b3f057c7fd,1,4aee0661564e3bf3340e313c75cea8d5686e27d68b4592877b5d56152ca054a2,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
nomadbridge,ethereum,0x5d94309e5a0090b165fa4181519701637b6daeba,15259100,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x5d94309e5a0090b165fa4181519701637b6daeba,15259100,,,PARTIAL,True,ca2-cf529333b32b69e4842e,0,4c6cfd9e4dca0b7d0c82f6823a22388bd2d80ea764abd3607ab5c0d312397d20,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
astrid,ethereum,0xbaa87546cf87b5de1b0b52353a86792d40b8ba70,18448167,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xbaa87546cf87b5de1b0b52353a86792d40b8ba70,18448167,,,PARTIAL,True,ca2-746ec2d0566ffbda9c0f,2,4ca6832104d933632fcbb88a2d2c70dfadd22d0c32a7bae72fc4cf51eaa52e9b,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
xavefinance,ethereum,0x8f9036732b9aa9b82d8f35e54b71faeb2f573e2f,15704736,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x8f9036732b9aa9b82d8f35e54b71faeb2f573e2f,15704736,,,PARTIAL,True,ca2-4c7dcc457e38b7cc78ee,0,4cc5da3f454cc208eb6066a2a36210e1fe9480b61a0aa5832e0b24067caac0d8,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
veth,ethereum,0x280a8955a11fcd81d72ba1f99d265a48ce39ac2e,21184777,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x280a8955a11fcd81d72ba1f99d265a48ce39ac2e,21184777,,,PARTIAL,True,ca2-a7021cd43eafc6f1fd33,3,4d25714b0619032a49f51da3b506ca020571e57866c7bfc58467752fd1bd78eb,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
revertfinance,ethereum,0x531110418d8591c92e9cbbfc722db8ffb604fafd,16653389,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x531110418d8591c92e9cbbfc722db8ffb604fafd,16653389,,,PARTIAL,True,ca2-4de34020e1fa2eaee68a,1,4e2103ebd53e721347305cb99fa80fa0bde24876f9b3357417a73110c50a35c0,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
uwulend_second,ethereum,0x2409af0251dcb89ee3dee572629291f9b087c668,20081503,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x2409af0251dcb89ee3dee572629291f9b087c668,20081503,,,PARTIAL,True,ca2-93739b94fa0816bd6234,3,4eec55990fc9d8a3ac8ec104a187cd9a8a70436f4295266aedbda9da9945a98c,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
blueberryprotocol,ethereum,0xffadb0bba4379dfabfb20ca6823f6ec439429ec2,19287288,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xffadb0bba4379dfabfb20ca6823f6ec439429ec2,19287288,,,PARTIAL,True,ca2-608fc098c08911f51783,2,4f04f563a5a14e6b63a6a24f510359da80600105867aca75461dd2eca2cd2cbc,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
tecraspace,ethereum,0xe38b72d6595fd3885d1d2f770aa23e94757f91a1,14139081,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xe38b72d6595fd3885d1d2f770aa23e94757f91a1,14139081,,,PARTIAL,True,ca2-a675d1938359eba4234f,0,4fa9c8a10ff1620e542193cb5509e6e1d9b45c741669697e03827cd66b6cb45c,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
